Domain,Domain,Page,Count
bn.m.voy,bn.m.voy,মেহেরপুর_জেলা,3
bn.m.voy,bn.m.voy,অরুণাচল_প্রদেশ,2
bn.m.voy,bn.m.voy,গুলিয়াখালী_সমুদ্র_সৈকত,2
bn.m.voy,bn.m.voy,চট্টগ্রাম_বিশ্ববিদ্যালয়,2
bn.m.voy,bn.m.voy,চিত্র:Somapura_Mahavihara_(পাহাড়পুর_বৌদ্ধ_বিহার).jpg,2
bn.m.voy,bn.m.voy,চীন,2
bn.m.voy,bn.m.voy,টেকনাফ_উপজেলা,2
bn.m.voy,bn.m.voy,দক্ষিণ_২৪_পরগণা_জেলা,2
bn.m.voy,bn.m.voy,নীলগিরি,2
bn.m.voy,bn.m.voy,বগুড়া_জেলা,2
bn.m.voy,bn.m.voy,বিলাই_বিল,2
bn.m.voy,bn.m.voy,মৌলভীবাজার_জেলা,2
bn.m.voy,bn.m.voy,রংপুর_জেলা,2
bn.m.voy,bn.m.voy,সুনামগঞ্জ_জেলা,2
bn.m.voy,bn.m.voy,সুন্দরবন,2
bn.m.voy,bn.m.voy,ইরান,1
bn.m.voy,bn.m.voy,উইকিভ্রমণ:আগমন_লাউঞ্জ,1
bn.s,bn.s,উইকিসংকলন:প্রধান_পাতা,7
bn.s,bn.s,জীবনানন্দ_দাশের_শ্রেষ্ঠ_কবিতা/বনলতা_সেন,4
bn.s,bn.s,উইকিসংকলন:সম্প্রদায়ের_প্রবেশদ্বার,3
bn.s,bn.s,জীবনানন্দ_দাশের_শ্রেষ্ঠ_কবিতা/সুচেতনা,3
bn.s,bn.s,ব্যবহারকারী_আলাপ:বিনোদ_সরকার,3
bn.s,bn.s,শিক্ষা,3
bn.s,bn.s,ঊর্ম্মিমুখর,2
bn.s,bn.s,গল্পগুচ্ছ/কাবুলিওয়ালা,2
bn.s,bn.s,গীতবিতান/আমার_সোনার_বাংলা,2
bn.s,bn.s,গীতবিতান/চরণ_ধরিতে_দিয়ো_গো_আমারে,2
bn.s,bn.s,চিত্র:গণপ্রজাতন্ত্রী_বাংলাদেশের_সংবিধান_(মূল_হস্তলিখিত_রূপ).pdf,2
bn.s,bn.s,জীবনানন্দ_দাশের_শ্রেষ্ঠ_কবিতা,2
bn.s,bn.s,জীবনানন্দ_দাশের_শ্রেষ্ঠ_কবিতা/পথ_হাঁটা,2
bn.s,bn.s,ডমরু-চরিত,2
bn.s,bn.s,পাতা:চোখের_সহজ_চিকিৎসা.pdf/২১,2
bn.s,bn.s,পাতা:দাশরথি_রায়ের_পাঁচালী.djvu/১২১,2
bn.s,bn.s,পাতা:ফাল্গুনী_-_রবীন্দ্রনাথ_ঠাকুর.pdf/১০১,2
bn.s,bn.s,পাতা:বাঙ্গালা_ভাষার_অভিধান_(প্রথম_সংস্করণ).djvu/১৩৯৮,2
bn.s,bn.s,পাতা:রবীন্দ্র-রচনাবলী_(তৃতীয়_খণ্ড)_-_বিশ্বভারতী.pdf/৬২১,2
bn.s,bn.s,পাতা:শ্রীগৌর-উপদেশামৃত_(প্রথম_খণ্ড)_-মধুসূদন_দাস_অধিকারী.pdf/৬৯,2
bn.s,bn.s,পাতা:সঞ্চয়িতা-রবীন্দ্রনাথ_ঠাকুর.pdf/৪৮১,2
bn.s,bn.s,বিশেষ:অনুসন্ধান,2
bn.s,bn.s,ব্যবহারকারী_আলাপ:শুভ_সাহা,2
bn.s,bn.s,লেখক:সুকুমার_রায়,2
bn.s,bn.s,শিক্ষা/শিক্ষার_হেরফের,2
bn.voy,bn.voy,প্রধান_পাতা,6
bn.voy,bn.voy,ব্যবহারকারী_আলাপ:আফতাবুজ্জামান,5
bn.voy,bn.voy,সেন্টমার্টিন,3
bn.voy,bn.voy,ঠাকুরগাঁও_সদর_উপজেলা,2
bn.voy,bn.voy,অ্যান্টার্কটিকা,1
bn.voy,bn.voy,আফ্রিকা,1
bn.voy,bn.voy,আবিষ্কার,1
bn.voy,bn.voy,আলাপ:প্রধান_পাতা,1
bn.voy,bn.voy,আহসান_মঞ্জিল,1
bn.voy,bn.voy,ইউরোপ,1
bn.voy,bn.voy,উইকিভ্রমণ:অনুরোধকৃত_নিবন্ধ,1
bn.voy,bn.voy,উইকিভ্রমণ:অভিযান,1
bn.voy,bn.voy,উইকিভ্রমণ:কীভাবে_একটি_পাতা_সম্পাদনা_করবেন,1
bn.voy,bn.voy,উইকিভ্রমণ:দাবীত্যাগ,1
bn.voy,bn.voy,উইকিভ্রমণ:নতুন_ব্যবহারকারীদের_জন্য_পরামর্শ,1
bn.voy,bn.voy,উইকিভ্রমণ:নীতিমালা,1
bn.voy,bn.voy,উইকিভ্রমণ:পর্যটন_দপ্তর,1
bn.voy,bn.voy,উইকিভ্রমণ:প্রশাসক,1
bn.voy,bn.voy,উইকিভ্রমণ:বৃত্তান্ত,1
bn.voy,bn.voy,উইকিভ্রমণ:ভ্রমণপিপাসুর_আড্ডা,1
bn.voy,bn.voy,উইকিভ্রমণ:সম্প্রদায়ের_প্রবেশদ্বার,1
bn.voy,bn.voy,উইকিভ্রমণ:সাধারণ_দাবিত্যাগ,1
bn.voy,bn.voy,উইকিভ্রমণ:সামনে_এগোনো,1
bn.voy,bn.voy,"উইকিভ্রমণ:স্বাগতম,_নবাগত",1
bn.voy,bn.voy,উত্তর_আমেরিকা,1
bo,bo,གཙོ་ངོས།,10
bo,bo,Help:རྒྱན་ལྡན་དྭོགས་འདྲི།,3
bo,bo,པདྨ་སྐལ་བཟང་,2
bo,bo,Category:User_kn,1
bo,bo,Category:རྫས་འགྱུར་རིག་པ།,1
bo,bo,Special:MyTalk,1
bo,bo,User:TonyBallioni,1
bo,bo,User:Tulsibot,1
bo,bo,Wikipedia:General_disclaimer,1
bo,bo,Wikipedia:Sandbox,1
bo,bo,Wikipedia:ཁོངས་མི་འདུ་རའི་གཞུང་སྒོ་,1
bo,bo,Wikipedia:ཡི་སྐོར།,1
bo,bo,Wikipedia_talk:ཁོངས་མི་འདུ་རའི་གཞུང་སྒོ་,1
bo,bo,༡༩༨༩,1
bo,bo,ཀེ་རི་སི།,1
bo,bo,ཁང་རྩིག་བཟོ་རིག,1
bo,bo,ཁབ་ལེན་,1
bo,bo,གངས་རྒྱན་ལ་འབྲེལ་གཏུག,1
bo,bo,གཅེར་བུ་བའི་ཆོས་ལུགས།,1
bo,bo,གདོང་འབག,1
bo,bo,གདོང་ཤོག,1
bo,bo,གནའ་རབས་ཀེ་རི་སི།,1
bo,bo,གྲོང་ཁྱེར།,1
bo,bo,གློག་བརྙན།,1
bo,bo,ཆབ་སྲིད་,1
bo.d,bo.d,Wiktionary:Main_Page,1
bo.m,bo.m,སུམ་ཅུ་པའི་རྩ་བ་ལེགས་བཤད་ལྗོན་དབང་,15
bo.m,bo.m,དཔལ་ལྡན་ལྷ་མོའི་གསོལ་མཆོད་,3
bo.m,bo.m,དབུས་མཐའ་རྣམ་འབྱེད་,3
bo.m,bo.m,བདེ་སྨོན་བསྡུས་པ་,3
bo.m,bo.m,བོད་ཀྱི་རྒྱལ་རབས་,3
bo.m,bo.m,སྤྱི་ཁྱབ་མཁན་པོ་,3
bo.m,bo.m,ཀཿཐོག་རིག་འཛིན་ཆེན་པོ་སྐུ་ཕྲེང་རིམ་བྱོན་རྣམ་ཐར་བསྡུས་པ།,2
bo.m,bo.m,གཏེར་སྟོན་སངས་རྒྱས་གླིང་པ་,2
bo.m,bo.m,གདོང་ཤོག,2
bo.m,bo.m,གནས་ཆེན་པོ་བརྒྱད་,2
bo.m,bo.m,གཙོ་ངོས།,2
bo.m,bo.m,མཁན་པོ་ངག་ཆུང་,2
bo.m,bo.m,མངོན་བརྗོད་,2
bo.m,bo.m,མངོན་བརྗོད།་,2
bo.m,bo.m,མཆོད་པ་བཤམས་ཚུལ་,2
bo.m,bo.m,ཚད་མ་རིག་པ་,2
bo.m,bo.m,འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ།,2
bo.m,bo.m,རབ་བྱུང་གི་བརྩི་སྲོལ་,2
bo.m,bo.m,རྙིང་མ་པ།,2
bo.m,bo.m,རྙིང་མའི་གདན་ས་ཆེན་པོ་དྲུག་,2
bo.m,bo.m,ལྟུང་བཤགས་,2
bo.m,bo.m,Category:བཀའ་གདམས་པ་,1
bo.m,bo.m,User:Tsebho,1
bo.m,bo.m,ཀུན་རིག་,1
bo.m,bo.m,ཀྲུང་གོའི་རྒྱལ་རབས།,1
bpy,bpy,পয়লা_পাতা,38
bpy,bpy,বাংলাদেশর_ডাক_কোডর_তালিকা,6
bpy,bpy,অস্ট্রেলিয়ার_ফিরালহান,3
bpy,bpy,গণিত,2
bpy,bpy,"দক্ষিণ_মেহের_ইউনিয়ন,_শাহরাস্তি",2
bpy,bpy,ভূগোল,2
bpy,bpy,অক্টোবর_২,1
bpy,bpy,আতাকুরা:KCVelaga,1
bpy,bpy,আতাকুরা:MondalorBot,1
bpy,bpy,আতাকুরা:NadirHajiyev,1
bpy,bpy,আতাকুরা:TonyBallioni,1
bpy,bpy,আতাকুরা:Tulsibot,1
bpy,bpy,ইংরেজি_ঠার,1
bpy,bpy,ইউ_এস_ডলার,1
bpy,bpy,ইমা-বাবা,1
bpy,bpy,উইকিপিডিয়া:বনক_প্রকল্পহানি,1
bpy,bpy,উরুগুয়ে,1
bpy,bpy,এলা,1
bpy,bpy,কলা_বারো_কলাতত্ত্ব,1
bpy,bpy,কুয়েত,1
bpy,bpy,"কোস্সুথ_কাউন্টি,_আইৱা",1
bpy,bpy,খাসিয়া,1
bpy,bpy,গ্রীস,1
bpy,bpy,চার্লি_চ্যাপলিন,1
bpy,bpy,চিকিৎসা_বিজ্ঞান,1
bpy.m,bpy.m,পয়লা_পাতা,9
bpy.m,bpy.m,খাসিয়া,3
bpy.m,bpy.m,ছুটির_আবেদন,3
bpy.m,bpy.m,"ধলঘাটা_ইউনিয়ন,_মহেশখালী",3
bpy.m,bpy.m,বাংলাদেশর_ডাক_কোডর_তালিকা,3
bpy.m,bpy.m,লিবিয়া,3
bpy.m,bpy.m,"কাদিরাবাদ_সেনানিবাস_ইউনিয়ন,_বাগাতিপাড়া",2
bpy.m,bpy.m,"ঘাগোয়া_ইউনিয়ন,_গাইবান্ধা_সদর",2
bpy.m,bpy.m,"দশঘর_ইউনিয়ন,_বিশ্বনাথ",2
bpy.m,bpy.m,"বড়_পাঙ্গাশি_ইউনিয়ন,_উল্লাপাড়া",2
bpy.m,bpy.m,ব্যারাকপুর,2
bpy.m,bpy.m,মিজোরাম,2
bpy.m,bpy.m,"মোকামতলা_ইউনিয়ন,_শিবগঞ্জ_(বগুড়া)",2
bpy.m,bpy.m,রংপুর_বিভাগ,2
bpy.m,bpy.m,"আকুয়া_ইউনিয়ন,_ময়মনসিংহ_সদর",1
bpy.m,bpy.m,আটঘরিয়া_পৌরসভা,1
bpy.m,bpy.m,আম্ফোয়ে_খাও_ৱং,1
bpy.m,bpy.m,আম্ফোয়ে_বান_ফরায়েক,1
bpy.m,bpy.m,আর্টিস্ট_বিমল_সিংহ,1
bpy.m,bpy.m,আলবার্ট_আইনস্টাইন,1
bpy.m,bpy.m,ইউরো,1
bpy.m,bpy.m,ইমা-বাবা,1
bpy.m,bpy.m,"ইসাবেলা,_পুয়ের্তো_রিকো",1
bpy.m,bpy.m,"উচাখিলা_ইউনিয়ন,_ঈশ্বরগঞ্জ",1
bpy.m,bpy.m,এলাহাবাদ,1
br,br,Degemer,39
br,br,Google,16
br,br,Mañsonerezh,10
br,br,Ecuador,8
br,br,Wikipedia:Porched_ar_gumuniezh,5
br,br,Dibar:KemmoùDiwezhañ,4
br,br,Dibar:MaC'haozeadennoù,4
br,br,Dibar:MaDegasadennoù,4
br,br,Skoazell:Skoazell,4
br,br,Wikipedia:Diwar-benn,4
br,br,Wikipedia:Kumuniezh/An_davarn,4
br,br,Brezhoneg,3
br,br,Columbia_(stêr),3
br,br,Thomas_Edison,3
br,br,1776,2
br,br,1841,2
br,br,1890,2
br,br,1893,2
br,br,1895,2
br,br,1897,2
br,br,1898,2
br,br,1899,2
br,br,1938,2
br,br,1960,2
br,br,21_a_viz_Even,2
br.d,br.d,Kaozeal:memes,1
br.d,br.d,Latinamerika,1
br.d,br.d,Wikeriadur:Degemer,1
br.d,br.d,booster,1
br.d,br.d,card,1
br.d,br.d,dour,1
br.d,br.d,hacer,1
br.d,br.d,kerent,1
br.d,br.d,memes,1
br.d,br.d,rankoc'h,1
br.d,br.d,tud,1
br.d,br.d,water,1
br.d,br.d,z,1
br.m,br.m,Página_principal,31
br.m,br.m,Usuário_Discussão:Andressa_Hernandez,4
br.m,br.m,Pedro_II_Brazil,3
br.m,br.m,Special:Search,3
br.m,br.m,Wikimedia:Ágora,3
br.m,br.m,Categoria:!Discussões_ativas,2
br.m,br.m,Degemer,2
br.m,br.m,Ecuador,2
br.m,br.m,Fanny_Hill,2
br.m,br.m,Mañsonerezh,2
br.m,br.m,Mediaoù,2
br.m,br.m,Restr:Map_of_USA_with_state_names.svg,2
br.m,br.m,Stadoù-Unanet,2
br.m,br.m,-,1
br.m,br.m,10_Eost,1
br.m,br.m,10_Genver,1
br.m,br.m,10_Kerzu,1
br.m,br.m,1607,1
br.m,br.m,16_Eost,1
br.m,br.m,1776,1
br.m,br.m,1783,1
br.m,br.m,1787,1
br.m,br.m,1788,1
br.m,br.m,17_Here,1
br.m,br.m,1815,1
br.m.d,br.m.d,gup,3
br.m.d,br.m.d,Wikeriadur:Degemer,2
br.m.d,br.m.d,Implijer:Nirakka,1
br.m.d,br.m.d,avaloù-douar,1
br.m.d,br.m.d,c'helljen,1
br.m.d,br.m.d,hir_amzer,1
br.m.d,br.m.d,memes_tra,1
br.m.m,br.m.m,Usuário_Discussão:Andressa_Hernandez,5
br.m.m,br.m.m,Usuário_Discussão:Feen,1
br.m.s,br.m.s,Loden_gentan_—_VI.,1
br.m.s,br.m.s,"Pajenn:Marigo_-_Buez_ar_Sænt,_1855.djvu/716",1
br.m.s,br.m.s,Pevar_Aviel/Trede_loden/Eil_rann,1
br.q,br.q,Degemer,1
br.q,br.q,Wikiarroud:Menegit_ho_taveoù,1
br.s,br.s,Arc’hant_bras_ar_pilhaouer,3
br.s,br.s,Eur_zac’had_marvailhou/a-bezh,3
br.s,br.s,Dibar:KemmoùDiwezhañ,1
br.s,br.s,Pajenn:Crocq_-_Eur_zachad_marvailhou.djvu/205,1
br.s,br.s,Patrom:Reizh,1
br.s,br.s,Rummad:1904,1
br.s,br.s,Wikimammenn:Degemer,1
bs,bs,Giacomo_Casanova,55
bs,bs,Početna_strana,52
bs,bs,Google,16
bs,bs,Ekvador,8
bs,bs,Švicarska,6
bs,bs,Gondola,5
bs,bs,Kabala,5
bs,bs,Kategorija:CS1_upotrebe_(italijanski),5
bs,bs,McDonnell_Douglas_F/A-18_Hornet,5
bs,bs,Modena,5
bs,bs,Mramor,5
bs,bs,Patriciji,5
bs,bs,Pomoć:Sadržaj,5
bs,bs,Grafički_izlazni_uređaji,4
bs,bs,Otpornik,4
bs,bs,Simfonija_br._29_(Mozart),4
bs,bs,Televizor,4
bs,bs,Wolfgang_Amadeus_Mozart,4
bs,bs,Dopamin,3
bs,bs,Frekvencija,3
bs,bs,Kačkavalj,3
bs,bs,Posebno:MojRazgovor,3
bs,bs,Posebno:MojiDoprinosi,3
bs,bs,Posebno:NedavneIzmjene,3
bs,bs,Web-sajt,3
bs.b,bs.b,Latinske_izreke/Izreke,1
bs.d,bs.d,Portal:Gradovi_u_BiH,1
bs.d,bs.d,Početna_strana,1
bs.d,bs.d,Wikirječnik:Uređivanje,1
bs.d,bs.d,aslan,1
bs.d,bs.d,лајла,1
bs.m,bs.m,Početna_strana,15
bs.m,bs.m,99_Allahovih_imena,14
bs.m,bs.m,Posebno:Pretraga,12
bs.m,bs.m,Ajetul-Kursi,9
bs.m,bs.m,Poslanici_u_islamu,8
bs.m,bs.m,Sabah-namaz,8
bs.m,bs.m,Ezan,6
bs.m,bs.m,Ikamet,5
bs.m,bs.m,Košarka,5
bs.m,bs.m,Spisak_pozivnih_brojeva_država,5
bs.m,bs.m,Bjelašnica,4
bs.m,bs.m,Bosna_i_Hercegovina,4
bs.m,bs.m,Enciklopedija,4
bs.m,bs.m,Sunčev_sistem,4
bs.m,bs.m,Wikipedia,4
bs.m,bs.m,Anatomija_čovjeka,3
bs.m,bs.m,Azra_(TV_serija),3
bs.m,bs.m,Datoteka:Elementarno_-_naslovni_kadar.png,3
bs.m,bs.m,Divizija_(vojna_formacija),3
bs.m,bs.m,Dopamin,3
bs.m,bs.m,Džuma-namaz,3
bs.m,bs.m,Ed-Duha,3
bs.m,bs.m,Evropsko_prvenstvo_u_nogometu_2020.,3
bs.m,bs.m,Podne-namaz,3
bs.m,bs.m,Sarajevo,3
bs.m.b,bs.m.b,Osnove_Španskog_jezika,1
bs.m.b,bs.m.b,Osnove_Španskog_jezika/Alfabet_i_izgovor,1
bs.m.b,bs.m.b,Wiki_junior_Sunčev_sistem/Mjesec,1
bs.m.d,bs.m.d,gesund,1
bs.m.d,bs.m.d,kırk_sekiz,1
bs.m.d,bs.m.d,tren,1
bs.m.q,bs.m.q,Stećak,3
bs.m.q,bs.m.q,Mak_Dizdar,2
bs.m.q,bs.m.q,Antun_Hangi,1
bs.m.q,bs.m.q,Balkanski_špijun,1
bs.m.q,bs.m.q,Borba,1
bs.m.q,bs.m.q,Vatra,1
bs.m.q,bs.m.q,Zima_za_dvoje,1
bs.m.s,bs.m.s,Er-Ra'd,1
bs.m.s,bs.m.s,Er-Rum,1
bs.m.s,bs.m.s,Gavran_(Edgar_Allan_Poe),1
bs.m.s,bs.m.s,Kad_ja_pođoh_na_Bembašu,1
bs.m.s,bs.m.s,Kradem_ti_se_u_večeri,1
bs.m.s,bs.m.s,Razgovor:Kradem_ti_se_u_večeri,1
bs.n,bs.n,Početna_strana,4
bs.n,bs.n,Kategorija:Nogomet,1
bs.n,bs.n,Kategorija:Peking,1
bs.n,bs.n,Kategorija:SAD,1
bs.n,bs.n,Kategorija:Švicarska,1
bs.n,bs.n,Kratke_vijesti/oktobar_2006,1
bs.q,bs.q,Ivan_Aralica,1
bs.q,bs.q,Jadnici,1
bs.q,bs.q,Mramor,1
bs.q,bs.q,Wikicitati:Vrata_zajednice,1
bs.q,bs.q,Wolfgang_Amadeus_Mozart,1
bug,bug,Mappadecéŋ,11
bug,bug,Bantuan:Contents,4
bug,bug,Pembicaraan:ᨕᨛᨔᨚ_ᨕᨖᨕᨗ,4
bug,bug,Elektron,1
bug,bug,Filipina,1
bug,bug,Kategori:Pengguna_kn,1
bug,bug,Kuta_New_York,1
bug,bug,Pengguna:JSutherland_(WMF),1
bug,bug,Pengguna:TonyBallioni,1
bug,bug,Pengguna:Tulsibot,1
bug,bug,Saint-Aubin-de-Médoc,1
bug,bug,Wikipedia,1
bug,bug,Wikipedia:Warung_Kopi,1
bug,bug,ᨅᨔ_ᨕᨗᨋᨗᨔᨗ,1
bug,bug,ᨅᨗᨕᨚᨒᨚᨁᨗ,1
bug.m,bug.m,Daftar_stasiun_televisi_lokal_di_Indonesia,2
bug.m,bug.m,Berkas:Gnome-globe.svg,1
bug.m,bug.m,INews_TV_Purwokerto,1
bug.m,bug.m,Le_Chillou,1
bug.m,bug.m,Mappadecéŋ,1
bug.m,bug.m,Saint-Victor-sur-Arlanc,1
bug.m,bug.m,Véronne,1
bxr,bxr,Нюур_хуудаһан,10
bxr,bxr,Википеэди,4
bxr,bxr,Википеэди:Форум,2
bxr,bxr,Нацис_Германи,2
bxr,bxr,Хүгжэм,2
bxr,bxr,12_һарын_14,1
bxr,bxr,Абяан,1
bxr,bxr,Альфред_Хичкок,1
bxr,bxr,Англи_хэлэн,1
bxr,bxr,Арадшалал,1
bxr,bxr,Аризона,1
bxr,bxr,Биологи,1
bxr,bxr,Бомбын_шажан,1
bxr,bxr,Брүнэй,1
bxr,bxr,Бурунди,1
bxr,bxr,Венэ,1
bxr,bxr,Викингүүд,1
bxr,bxr,Википеэди:1000_үгүүлэл,1
bxr,bxr,Википеэди:Ниитэ_татагалзал,1
bxr,bxr,Вольфганг_Амадей_Моцарт,1
bxr,bxr,Газар_уһанай_амитад,1
bxr,bxr,Гватемала,1
bxr,bxr,Геометри,1
bxr,bxr,Греци,1
bxr,bxr,Гэр_бүлэ,1
bxr.m,bxr.m,Зигмунд_Фройд,1
bxr.m,bxr.m,Кампучи,1
bxr.m,bxr.m,Категори:User_da,1
bxr.m,bxr.m,Нью-Йорк_хото,1
bxr.m,bxr.m,Нюур_хуудаһан,1
ca,ca,Portada,218
ca,ca,Manuel_de_Pedrolo,138
ca,ca,Carles_Puigdemont_i_Casamajó,126
ca,ca,Joaquim_Torra_i_Pla,82
ca,ca,Jordi_Turull_i_Negre,78
ca,ca,Revolució_hongaresa_de_1848,77
ca,ca,Jordi_Sànchez_i_Picanyol,76
ca,ca,Beatriz_Talegón_Ramos,72
ca,ca,Josep_Rull_i_Andreu,70
ca,ca,Antoni_Comín_i_Oliveres,66
ca,ca,Assemblea_Nacional_Catalana,66
ca,ca,Carme_Forcadell_i_Lluís,66
ca,ca,Clara_Ponsatí_i_Obiols,66
ca,ca,Comitès_de_Defensa_de_la_República,66
ca,ca,Joaquim_Forn_i_Chiariello,66
ca,ca,Jordi_Cuixart_i_Navarro,66
ca,ca,Lluís_Puig_i_Gordi,66
ca,ca,Raül_Romeva_i_Rueda,66
ca,ca,Let's_Be_Cops,65
ca,ca,República_Catalana,64
ca,ca,Associació_de_Municipis_per_la_Independència,63
ca,ca,Lluís_Llach_i_Grande,63
ca,ca,Antoni_de_Villarroel_i_Peláez,61
ca,ca,Anna_Gabriel_i_Sabaté,59
ca,ca,Francesc_Macià_i_Llussà,58
ca.b,ca.b,Plantilla:PortadaDesplegable,5
ca.b,ca.b,Portada,5
ca.b,ca.b,Categoria:Pàgines_amb_enllaços_a_fitxer_trencats,2
ca.b,ca.b,PHP,2
ca.b,ca.b,3D_Studio_Max,1
ca.b,ca.b,Administració_de_sistemes_GNU/Linux,1
ca.b,ca.b,Administració_del_temps,1
ca.b,ca.b,Administrar_Mediawiki,1
ca.b,ca.b,Adobe_Photoshop,1
ca.b,ca.b,Anàlisi_de_la_Sonata_K._310_de_Mozart,1
ca.b,ca.b,Apple,1
ca.b,ca.b,Bibliografia,1
ca.b,ca.b,Biblioteques_virtuals,1
ca.b,ca.b,Biologia_i_diversitat_de_vertebrats,1
ca.b,ca.b,Blender_3d:_novell_a_professional,1
ca.b,ca.b,Català/Lèxic_català_especialitzat/informàtica,1
ca.b,ca.b,Categoria:Catàleg,1
ca.b,ca.b,Categoria:Llibres_amb_versió_per_imprimir,1
ca.b,ca.b,Categoria:Llibres_destacats_a_portada,1
ca.b,ca.b,Cherokee,1
ca.b,ca.b,Cinemàtica,1
ca.b,ca.b,Ciències_de_la_Naturalesa_(nivell_ESO),1
ca.b,ca.b,Comparació_d'allotjaments_d'un_sol_clic,1
ca.b,ca.b,Comportament_animal,1
ca.b,ca.b,"Compres_""on-line""",1
ca.d,ca.d,Especial:Cerca,4
ca.d,ca.d,Viccionari:Portada,3
ca.d,ca.d,Categoria:Rimes_en_català,2
ca.d,ca.d,Especial:Discussió_personal,2
ca.d,ca.d,Laura,2
ca.d,ca.d,batxillerat,2
ca.d,ca.d,helicòpter,2
ca.d,ca.d,poder,2
ca.d,ca.d,pugueu,2
ca.d,ca.d,-logia,1
ca.d,ca.d,Caesarian,1
ca.d,ca.d,Categoria:Pàgines_amb_enllaços_a_fitxer_trencats,1
ca.d,ca.d,Categoria:Rimes_en_català_-aɾi,1
ca.d,ca.d,Categoria:Rimes_en_català_-ews,1
ca.d,ca.d,Categoria:Rimes_en_català_-o,1
ca.d,ca.d,Estats_Units,1
ca.d,ca.d,FM,1
ca.d,ca.d,Gaia,1
ca.d,ca.d,PHP,1
ca.d,ca.d,PW,1
ca.d,ca.d,Romania,1
ca.d,ca.d,Viccionari:Anuncis_globals,1
ca.d,ca.d,Viccionari:Contacte,1
ca.d,ca.d,Viccionari:Quant_al_Viccionari,1
ca.d,ca.d,adeu,1
ca.m,ca.m,Portada,68
ca.m,ca.m,Main_Page,30
ca.m,ca.m,Pangolins,26
ca.m,ca.m,Miquel_Montoro_Fons,7
ca.m,ca.m,Anarquisme_cristià,6
ca.m,ca.m,Fitxer:XVideos_logo.svg,6
ca.m,ca.m,Argamassa,5
ca.m,ca.m,Kirk_Douglas,5
ca.m,ca.m,Bruc_(pel·lícula),4
ca.m,ca.m,Especial:Cerca,4
ca.m,ca.m,Gravador_DVD,4
ca.m,ca.m,Judy_Garland,4
ca.m,ca.m,Leicester_City_Football_Club,4
ca.m,ca.m,Minimalisme,4
ca.m,ca.m,Wilt_Chamberlain,4
ca.m,ca.m,AuronPlay,3
ca.m,ca.m,Baronia_de_Verges,3
ca.m,ca.m,Charing_Cross,3
ca.m,ca.m,Com_si_fos_ahir,3
ca.m,ca.m,Família_Borja,3
ca.m,ca.m,Fargo_(sèrie_de_televisió),3
ca.m,ca.m,Fitxer:Illu_thymus.jpg,3
ca.m,ca.m,Francisco_Javier_Cuesta_Ramos,3
ca.m,ca.m,Gonzalo_Boye_Tuset,3
ca.m,ca.m,Llista_d'invents_i_descobriments_catalans,3
ca.m.b,ca.m.b,"Guia_de_plantes_medicinals,_usos_i_cultiu",3
ca.m.b,ca.m.b,Plantilla:PortadaDesplegable,1
ca.m.d,ca.m.d,xinès,4
ca.m.d,ca.m.d,Viccionari:Portada,3
ca.m.d,ca.m.d,accès,2
ca.m.d,ca.m.d,deu,2
ca.m.d,ca.m.d,ferreny,2
ca.m.d,ca.m.d,hagués,2
ca.m.d,ca.m.d,masculí,2
ca.m.d,ca.m.d,obra,2
ca.m.d,ca.m.d,sorori,2
ca.m.d,ca.m.d,Ferran,1
ca.m.d,ca.m.d,aburgesar,1
ca.m.d,ca.m.d,aburgeso,1
ca.m.d,ca.m.d,acostum,1
ca.m.d,ca.m.d,arranc,1
ca.m.d,ca.m.d,bidell,1
ca.m.d,ca.m.d,canviem,1
ca.m.d,ca.m.d,comprendre,1
ca.m.d,ca.m.d,cort,1
ca.m.d,ca.m.d,definitiu,1
ca.m.d,ca.m.d,dient,1
ca.m.d,ca.m.d,diguent,1
ca.m.d,ca.m.d,enrecordar-se,1
ca.m.d,ca.m.d,entés,1
ca.m.d,ca.m.d,enyor,1
ca.m.d,ca.m.d,fer_pinya,1
ca.m.n,ca.m.n,Portada,6
ca.m.n,ca.m.n,Categoria:12_d'octubre,1
ca.m.n,ca.m.n,Categoria:Nova_Zelanda,1
ca.m.q,ca.m.q,Portada,3
ca.m.q,ca.m.q,Ametller,2
ca.m.q,ca.m.q,Pare,2
ca.m.q,ca.m.q,Déu,1
ca.m.q,ca.m.q,Foc,1
ca.m.q,ca.m.q,Garsa,1
ca.m.q,ca.m.q,Miguel_de_Unamuno_y_Jugo,1
ca.m.q,ca.m.q,Theodore_Roosevelt,1
ca.m.q,ca.m.q,Usuari_Discussió:Allman,1
ca.m.q,ca.m.q,Usuari_Discussió:Docosong,1
ca.m.q,ca.m.q,Usuari_Discussió:Ле_Лой,1
ca.m.s,ca.m.s,Estatut_d'autonomia_de_la_Comunitat_Valenciana_(1982),1
ca.m.s,ca.m.s,Lo_nou_testament_de_nostre_senyor_Jesu-Christ/Lo_Evangeli_de_Jesu-Christ_segons_Sant_Lluch,1
ca.m.s,ca.m.s,Pare_nostre,1
ca.m.s,ca.m.s,Pàgina_principal,1
ca.m.s,ca.m.s,Usuari_Discussió:62.83.242.232,1
ca.n,ca.n,Categoria:Nova_Zelanda,36
ca.n,ca.n,Categoria:12_d'octubre,6
ca.n,ca.n,Categoria:Catalunya,2
